,movie_id,Unnamed: 0,movie_id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,importent_feature
2557,2557,2557,2557,Sheldon Lettich,Bolo Yeung,Alonna Shaw,Kamel Krifa,Action Crime,double impact,double impact Sheldon Lettich Bolo Yeung Alonna Shaw Kamel Krifa Action Crime
2558,2558,2558,2558,Edgar Wright,Bill Bailey,Joe Cornish,Billie Whitelaw,Action Comedy Mystery,hot fuzz,hot fuzz Edgar Wright Bill Bailey Joe Cornish Billie Whitelaw Action Comedy Mystery
2559,2559,2559,2559,Diane English,Jada Pinkett Smith,Debi Mazar,Debra Messing,Comedy Drama,the women,the women Diane English Jada Pinkett Smith Debi Mazar Debra Messing Comedy Drama
2560,2560,2560,2560,Woody Allen,Scarlett Johansson,Kevin Dunn,Christopher Evan Welch,Drama Romance,vicky cristina barcelona,vicky cristina barcelona Woody Allen Scarlett Johansson Kevin Dunn Christopher Evan Welch Drama Romance
2561,2561,2561,2561,Peter Flinth,Gustaf Skarsgård,Michael Nyqvist,Vincent Perez,Action Adventure Drama Romance War,arn: the knight templar,arn: the knight templar Peter Flinth Gustaf Skarsgård Michael Nyqvist Vincent Perez Action Adventure Drama Romance War
2562,2562,2562,2562,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,Comedy,bad moms,bad moms Jon Lucas Mila Kunis Jay Hernandez Jada Pinkett Smith Comedy
2563,2563,2563,2563,Robert Iscove,Alyson Hannigan,Amanda Detmer,Tsianina Joelson,Comedy Drama Romance,boys and girls,boys and girls Robert Iscove Alyson Hannigan Amanda Detmer Tsianina Joelson Comedy Drama Romance
2564,2564,2564,2564,Peter Kosminsky,Patrick Fugit,Cole Hauser,Marc Donato,Drama,white oleander,white oleander Peter Kosminsky Patrick Fugit Cole Hauser Marc Donato Drama
2565,2565,2565,2565,Karyn Kusama,J.K. Simmons,Amy Sedaris,Cynthia Stevenson,Comedy Fantasy Horror,jennifer's body,jennifer's body Karyn Kusama J.K. Simmons Amy Sedaris Cynthia Stevenson Comedy Fantasy Horror
2566,2566,2566,2566,Nick Gomez,Will Ferrell,Jamie Lee Curtis,Tracey Walter,Comedy Crime Mystery,drowning mona,drowning mona Nick Gomez Will Ferrell Jamie Lee Curtis Tracey Walter Comedy Crime Mystery
2567,2567,2567,2567,Woody Allen,Mike Starr,Don Pardo,Julie Kavner,Comedy,radio days,radio days Woody Allen Mike Starr Don Pardo Julie Kavner Comedy
2568,2568,2568,2568,Vic Armstrong,Nicolas Cage,Lea Thompson,Quinton Aaron,Action Drama Fantasy Mystery Thriller,left behind,left behind Vic Armstrong Nicolas Cage Lea Thompson Quinton Aaron Action Drama Fantasy Mystery Thriller
2569,2569,2569,2569,Allen Coulter,Robert Pattinson,Lena Olin,Ruby Jerins,Drama Romance,remember me,remember me Allen Coulter Robert Pattinson Lena Olin Ruby Jerins Drama Romance
2570,2570,2570,2570,Clare Kilner,Dylan Baker,Alexandra Holden,Trent Ford,Comedy Drama Romance,how to deal,how to deal Clare Kilner Dylan Baker Alexandra Holden Trent Ford Comedy Drama Romance
2571,2571,2571,2571,Richard Benjamin,Jon Lovitz,Alyson Hannigan,Tony Jay,Comedy Romance Sci-Fi,my stepmother is an alien,my stepmother is an alien Richard Benjamin Jon Lovitz Alyson Hannigan Tony Jay Comedy Romance Sci-Fi
2572,2572,2572,2572,Jonathan Demme,Denzel Washington,Tom Hanks,Jason Robards,Drama,philadelphia,philadelphia Jonathan Demme Denzel Washington Tom Hanks Jason Robards Drama
2573,2573,2573,2573,Josef Rusnak,Gretchen Mol,Craig Bierko,Brad William Henke,Mystery Sci-Fi Thriller,the thirteenth floor,the thirteenth floor Josef Rusnak Gretchen Mol Craig Bierko Brad William Henke Mystery Sci-Fi Thriller
2574,2574,2574,2574,Lance Rivera,Farrah Fawcett,Vincent Pastore,Jenifer Lewis,Comedy,the cookout,the cookout Lance Rivera Farrah Fawcett Vincent Pastore Jenifer Lewis Comedy
2575,2575,2575,2575,Ronald Neame,Martin Landau,Karl Malden,Brian Keith,Action Drama Sci-Fi Thriller,meteor,meteor Ronald Neame Martin Landau Karl Malden Brian Keith Action Drama Sci-Fi Thriller
2576,2576,2576,2576,Bruce Paltrow,Lochlyn Munro,Marian Seldes,Huey Lewis,Comedy Drama Music,duets,duets Bruce Paltrow Lochlyn Munro Marian Seldes Huey Lewis Comedy Drama Music
2577,2577,2577,2577,Woody Allen,Woody Allen,Debra Messing,Treat Williams,Comedy Romance,hollywood ending,hollywood ending Woody Allen Woody Allen Debra Messing Treat Williams Comedy Romance
2578,2578,2578,2578,Adam Rifkin,Natasha Lyonne,Lin Shaye,Shannon Tweed,Comedy Music,detroit rock city,detroit rock city Adam Rifkin Natasha Lyonne Lin Shaye Shannon Tweed Comedy Music
2579,2579,2579,2579,Russell Mulcahy,Christopher Lambert,Jon Polito,Celia Imrie,Action Adventure Fantasy,highlander,highlander Russell Mulcahy Christopher Lambert Jon Polito Celia Imrie Action Adventure Fantasy
2580,2580,2580,2580,Susanne Bier,Alison Lohman,Omar Benson Miller,Robin Weigert,Drama,things we lost in the fire,things we lost in the fire Susanne Bier Alison Lohman Omar Benson Miller Robin Weigert Drama
2581,2581,2581,2581,Kenneth Johnson,Charles Napier,Annabeth Gish,Hill Harper,Action Crime Sci-Fi,steel,steel Kenneth Johnson Charles Napier Annabeth Gish Hill Harper Action Crime Sci-Fi
2582,2582,2582,2582,James Gray,Jeremy Renner,Dagmara Dominczyk,Angela Sarafyan,Drama Romance,the immigrant,the immigrant James Gray Jeremy Renner Dagmara Dominczyk Angela Sarafyan Drama Romance
2583,2583,2583,2583,James Ivory,Vanessa Redgrave,Natasha Richardson,Lynn Redgrave,Drama History Romance War,the white countess,the white countess James Ivory Vanessa Redgrave Natasha Richardson Lynn Redgrave Drama History Romance War
2584,2584,2584,2584,Danny Boyle,Rosario Dawson,Spencer Wilding,Tuppence Middleton,Crime Drama Mystery Thriller,trance,trance Danny Boyle Rosario Dawson Spencer Wilding Tuppence Middleton Crime Drama Mystery Thriller
2585,2585,2585,2585,Jessy Terrero,Mo'Nique,Snoop Dogg,Tom Arnold,Comedy,soul plane,soul plane Jessy Terrero Mo'Nique Snoop Dogg Tom Arnold Comedy
2586,2586,2586,2586,Dany Boon,Dany Boon,Kad Merad,Michel Galabru,Comedy Romance,welcome to the sticks,welcome to the sticks Dany Boon Dany Boon Kad Merad Michel Galabru Comedy Romance
2587,2587,2587,2587,Vicente Amorim,Viggo Mortensen,Jodie Whittaker,Steven Mackintosh,Drama Romance War,good,good Vicente Amorim Viggo Mortensen Jodie Whittaker Steven Mackintosh Drama Romance War
2588,2588,2588,2588,Gaspar Noé,Paz de la Huerta,Emily Alyn Lind,Olly Alexander,Drama Fantasy,enter the void,enter the void Gaspar Noé Paz de la Huerta Emily Alyn Lind Olly Alexander Drama Fantasy
2589,2589,2589,2589,Amy Heckerling,Taylor Negron,Justin Kirk,Ivan Sergei,Comedy Horror Romance,vamps,vamps Amy Heckerling Taylor Negron Justin Kirk Ivan Sergei Comedy Horror Romance
2590,2590,2590,2590,Lasse Hallström,Cary-Hiroyuki Tagawa,Sarah Roemer,Joan Allen,Drama Family,hachi: a dog's tale,hachi: a dog's tale Lasse Hallström Cary-Hiroyuki Tagawa Sarah Roemer Joan Allen Drama Family
2591,2591,2591,2591,Jérôme Salle,Orlando Bloom,Tanya van Graan,Conrad Kemp,Crime Drama Thriller,zulu,zulu Jérôme Salle Orlando Bloom Tanya van Graan Conrad Kemp Crime Drama Thriller
2592,2592,2592,2592,Tommy Lee Jones,Barry Corbin,Tim Blake Nelson,Miranda Otto,Drama Western,the homesman,the homesman Tommy Lee Jones Barry Corbin Tim Blake Nelson Miranda Otto Drama Western
2593,2593,2593,2593,Jesse Vaughan,Vivica A. Fox,Jenifer Lewis,Kevin Pollak,Comedy Drama Romance Sport,juwanna mann,juwanna mann Jesse Vaughan Vivica A. Fox Jenifer Lewis Kevin Pollak Comedy Drama Romance Sport
2594,2594,2594,2594,unknown,Steven Van Zandt,Trond Fausa,Tommy Karlsen,Comedy Crime Drama,lilyhammer            ,lilyhammer             unknown Steven Van Zandt Trond Fausa Tommy Karlsen Comedy Crime Drama
2595,2595,2595,2595,Atom Egoyan,David Alpay,Marie-Josée Croze,Charles Aznavour,Drama War,ararat,ararat Atom Egoyan David Alpay Marie-Josée Croze Charles Aznavour Drama War
2596,2596,2596,2596,William Bindley,Bruce Dern,Jake Lloyd,William Shockley,Drama Sport,madison,madison William Bindley Bruce Dern Jake Lloyd William Shockley Drama Sport
2597,2597,2597,2597,Wayne Beach,Mekhi Phifer,LL Cool J,Fisher Stevens,Drama Mystery Thriller,slow burn,slow burn Wayne Beach Mekhi Phifer LL Cool J Fisher Stevens Drama Mystery Thriller
2598,2598,2598,2598,Gérard Krawczyk,Carole Bouquet,Ryôko Hirosue,Michel Muller,Action Comedy Crime Drama Thriller,wasabi,wasabi Gérard Krawczyk Carole Bouquet Ryôko Hirosue Michel Muller Action Comedy Crime Drama Thriller
2599,2599,2599,2599,James Gunn,Dustin Milligan,Gregg Henry,Tania Saulnier,Comedy Horror Sci-Fi,slither,slither James Gunn Dustin Milligan Gregg Henry Tania Saulnier Comedy Horror Sci-Fi
2600,2600,2600,2600,Martin Brest,Judge Reinhold,Ronny Cox,James Russo,Action Comedy Crime,beverly hills cop,beverly hills cop Martin Brest Judge Reinhold Ronny Cox James Russo Action Comedy Crime
2601,2601,2601,2601,Chris Columbus,Macaulay Culkin,Devin Ratray,Catherine O'Hara,Comedy Family,home alone,home alone Chris Columbus Macaulay Culkin Devin Ratray Catherine O'Hara Comedy Family
2602,2602,2602,2602,Leonard Nimoy,Tom Selleck,Ted Danson,Steve Guttenberg,Comedy Drama Family,3 men and a baby,3 men and a baby Leonard Nimoy Tom Selleck Ted Danson Steve Guttenberg Comedy Drama Family
2603,2603,2603,2603,Sydney Pollack,Bill Murray,Sydney Pollack,Teri Garr,Comedy Drama Romance,tootsie,tootsie Sydney Pollack Bill Murray Sydney Pollack Teri Garr Comedy Drama Romance
2604,2604,2604,2604,Tony Scott,Tom Cruise,Tom Skerritt,Adrian Pasdar,Action Drama Romance,top gun,top gun Tony Scott Tom Cruise Tom Skerritt Adrian Pasdar Action Drama Romance
2605,2605,2605,2605,Ang Lee,Chen Chang,Pei-Pei Cheng,Sihung Lung,Action Drama Romance,"crouching tiger, hidden dragon","crouching tiger, hidden dragon Ang Lee Chen Chang Pei-Pei Cheng Sihung Lung Action Drama Romance"
2606,2606,2606,2606,Sam Mendes,Kevin Spacey,Peter Gallagher,Ara Celi,Drama,american beauty,american beauty Sam Mendes Kevin Spacey Peter Gallagher Ara Celi Drama
2607,2607,2607,2607,Tom Hooper,Colin Firth,Jennifer Ehle,Derek Jacobi,Biography Drama History Romance,the king's speech,the king's speech Tom Hooper Colin Firth Jennifer Ehle Derek Jacobi Biography Drama History Romance
2608,2608,2608,2608,Ivan Reitman,Kelly Preston,Tony Jay,Hugh O'Brian,Comedy Crime,twins,twins Ivan Reitman Kelly Preston Tony Jay Hugh O'Brian Comedy Crime
2609,2609,2609,2609,unknown,Bex Taylor-Klaus,Bobby Campo,Jason Wiles,Crime Drama Horror Mystery Thriller,scream: the tv series            ,scream: the tv series             unknown Bex Taylor-Klaus Bobby Campo Jason Wiles Crime Drama Horror Mystery Thriller
2610,2610,2610,2610,Udayan Prasad,Kristen Stewart,Eddie Redmayne,William Hurt,Drama Romance,the yellow handkerchief,the yellow handkerchief Udayan Prasad Kristen Stewart Eddie Redmayne William Hurt Drama Romance
2611,2611,2611,2611,Steven Spielberg,Oprah Winfrey,Rae Dawn Chong,Dana Ivey,Drama,the color purple,the color purple Steven Spielberg Oprah Winfrey Rae Dawn Chong Dana Ivey Drama
2612,2612,2612,2612,JK Youn,Nicole Dionne,Ji-won Ha,Kyung-gu Sol,Action Comedy Drama Thriller,tidal wave,tidal wave JK Youn Nicole Dionne Ji-won Ha Kyung-gu Sol Action Comedy Drama Thriller
2613,2613,2613,2613,Timur Bekmambetov,Morgan Freeman,Ayelet Zurer,Moises Arias,Adventure Drama History,ben-hur,ben-hur Timur Bekmambetov Morgan Freeman Ayelet Zurer Moises Arias Adventure Drama History
2614,2614,2614,2614,Morten Tyldum,Benedict Cumberbatch,Rory Kinnear,Allen Leech,Biography Drama Thriller War,the imitation game,the imitation game Morten Tyldum Benedict Cumberbatch Rory Kinnear Allen Leech Biography Drama Thriller War
2615,2615,2615,2615,Howard Zieff,Eileen Brennan,Albert Brooks,Alan Oppenheimer,Comedy War,private benjamin,private benjamin Howard Zieff Eileen Brennan Albert Brooks Alan Oppenheimer Comedy War
2616,2616,2616,2616,Michael Apted,Sissy Spacek,Beverly D'Angelo,Levon Helm,Biography Drama Music Musical,coal miner's daughter,coal miner's daughter Michael Apted Sissy Spacek Beverly D'Angelo Levon Helm Biography Drama Music Musical
2617,2617,2617,2617,Thor Freudenthal,Chloë Grace Moretz,Zachary Gordon,Rachael Harris,Comedy Family,diary of a wimpy kid,diary of a wimpy kid Thor Freudenthal Chloë Grace Moretz Zachary Gordon Rachael Harris Comedy Family
2618,2618,2618,2618,Andrés Muschietti,Javier Botet,Megan Charpentier,Isabelle Nélisse,Fantasy Horror,mama,mama Andrés Muschietti Javier Botet Megan Charpentier Isabelle Nélisse Fantasy Horror
2619,2619,2619,2619,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,Horror Thriller,halloween,halloween John Carpenter Jamie Lee Curtis Donald Pleasence P.J. Soles Horror Thriller
2620,2620,2620,2620,Harold Ramis,Beverly D'Angelo,Randy Quaid,Jane Krakowski,Adventure Comedy,national lampoon's vacation,national lampoon's vacation Harold Ramis Beverly D'Angelo Randy Quaid Jane Krakowski Adventure Comedy
2621,2621,2621,2621,Jeff Tremaine,Jackson Nicoll,Georgina Cates,Grasie Mercedes,Comedy,bad grandpa,bad grandpa Jeff Tremaine Jackson Nicoll Georgina Cates Grasie Mercedes Comedy
2622,2622,2622,2622,Stephen Frears,Roger Allam,Sylvia Syms,Alex Jennings,Biography Drama,the queen,the queen Stephen Frears Roger Allam Sylvia Syms Alex Jennings Biography Drama
2623,2623,2623,2623,Tim Burton,Catherine O'Hara,Jeffrey Jones,Glenn Shadix,Comedy Fantasy,beetlejuice,beetlejuice Tim Burton Catherine O'Hara Jeffrey Jones Glenn Shadix Comedy Fantasy
2624,2624,2624,2624,Tyler Perry,Michael Jai White,Tasha Smith,Lamman Rucker,Comedy Drama,why did i get married?,why did i get married? Tyler Perry Michael Jai White Tasha Smith Lamman Rucker Comedy Drama
2625,2625,2625,2625,Gillian Armstrong,Christian Bale,Kirsten Dunst,Eric Stoltz,Drama Family Romance,little women,little women Gillian Armstrong Christian Bale Kirsten Dunst Eric Stoltz Drama Family Romance
2626,2626,2626,2626,James Watkins,Daniel Radcliffe,Roger Allam,Jessica Raine,Drama Fantasy Horror Thriller,the woman in black,the woman in black James Watkins Daniel Radcliffe Roger Allam Jessica Raine Drama Fantasy Horror Thriller
2627,2627,2627,2627,Simon West,Madeline Carroll,Tessa Thompson,Brian Geraghty,Horror Thriller,when a stranger calls,when a stranger calls Simon West Madeline Carroll Tessa Thompson Brian Geraghty Horror Thriller
2628,2628,2628,2628,Shawn Levy,Frankie Muniz,Donald Faison,Lee Majors,Adventure Comedy Family,big fat liar,big fat liar Shawn Levy Frankie Muniz Donald Faison Lee Majors Adventure Comedy Family
2629,2629,2629,2629,Michael Cimino,Robert De Niro,Meryl Streep,John Savage,Drama War,the deer hunter,the deer hunter Michael Cimino Robert De Niro Meryl Streep John Savage Drama War
2630,2630,2630,2630,Barry Levinson,Robert De Niro,Kirsten Dunst,John Michael Higgins,Comedy Drama,wag the dog,wag the dog Barry Levinson Robert De Niro Kirsten Dunst John Michael Higgins Comedy Drama
2631,2631,2631,2631,Jim Fall,Clayton Snyder,Adam Lamberg,Alex Borstein,Adventure Comedy Family Music Romance,the lizzie mcguire movie,the lizzie mcguire movie Jim Fall Clayton Snyder Adam Lamberg Alex Borstein Adventure Comedy Family Music Romance
2632,2632,2632,2632,Ric Roman Waugh,Dwayne Johnson,Harold Perrineau,Nadine Velazquez,Action Drama Thriller,snitch,snitch Ric Roman Waugh Dwayne Johnson Harold Perrineau Nadine Velazquez Action Drama Thriller
2633,2633,2633,2633,Michael Dougherty,Adam Scott,Conchata Ferrell,Allison Tolman,Comedy Fantasy Horror,krampus,krampus Michael Dougherty Adam Scott Conchata Ferrell Allison Tolman Comedy Fantasy Horror
2634,2634,2634,2634,Robert Rodriguez,Jordana Brewster,Salma Hayek,Clea DuVall,Horror Mystery Sci-Fi,the faculty,the faculty Robert Rodriguez Jordana Brewster Salma Hayek Clea DuVall Horror Mystery Sci-Fi
2635,2635,2635,2635,Brian Gibson,Rae'Ven Kelly,Virginia Capers,Dororthy Thorton,Biography Drama Music,what's love got to do with it,what's love got to do with it Brian Gibson Rae'Ven Kelly Virginia Capers Dororthy Thorton Biography Drama Music
2636,2636,2636,2636,James Mangold,Robert De Niro,Sylvester Stallone,Janeane Garofalo,Crime Drama Thriller,cop land,cop land James Mangold Robert De Niro Sylvester Stallone Janeane Garofalo Crime Drama Thriller
2637,2637,2637,2637,Joel Gallen,Chris Evans,JoAnna Garcia Swisher,Mia Kirshner,Comedy,not another teen movie,not another teen movie Joel Gallen Chris Evans JoAnna Garcia Swisher Mia Kirshner Comedy
2638,2638,2638,2638,David Ayer,Jake Gyllenhaal,Anna Kendrick,America Ferrera,Crime Drama Thriller,end of watch,end of watch David Ayer Jake Gyllenhaal Anna Kendrick America Ferrera Crime Drama Thriller
2639,2639,2639,2639,Cameron Crowe,Emma Stone,Bradley Cooper,Bill Murray,Comedy Drama Romance,aloha,aloha Cameron Crowe Emma Stone Bradley Cooper Bill Murray Comedy Drama Romance
2640,2640,2640,2640,Rob Cohen,Paul Walker,Leslie Bibb,William Petersen,Action Crime Drama Thriller,the skulls,the skulls Rob Cohen Paul Walker Leslie Bibb William Petersen Action Crime Drama Thriller
2641,2641,2641,2641,James Marsh,Eddie Redmayne,Emily Watson,Simon McBurney,Biography Drama Romance,the theory of everything,the theory of everything James Marsh Eddie Redmayne Emily Watson Simon McBurney Biography Drama Romance
2642,2642,2642,2642,John Whitesell,Greg Grunberg,Regina Hall,Blair Underwood,Comedy Crime,malibu's most wanted,malibu's most wanted John Whitesell Greg Grunberg Regina Hall Blair Underwood Comedy Crime
2643,2643,2643,2643,Matt Williams,Natalie Portman,James Frain,Stockard Channing,Comedy Drama Romance,where the heart is,where the heart is Matt Williams Natalie Portman James Frain Stockard Channing Comedy Drama Romance
2644,2644,2644,2644,David Lean,Claude Rains,José Ferrer,Jack Hawkins,Adventure Biography Drama History War,lawrence of arabia,lawrence of arabia David Lean Claude Rains José Ferrer Jack Hawkins Adventure Biography Drama History War
2645,2645,2645,2645,Rob Zombie,Scout Taylor-Compton,Tyler Mane,Margot Kidder,Horror,halloween ii,halloween ii Rob Zombie Scout Taylor-Compton Tyler Mane Margot Kidder Horror
2646,2646,2646,2646,Jean-Marc Vallée,Michiel Huisman,Kevin Rankin,Gaby Hoffmann,Adventure Biography Drama,wild,wild Jean-Marc Vallée Michiel Huisman Kevin Rankin Gaby Hoffmann Adventure Biography Drama
2647,2647,2647,2647,Dennis Iliadis,Tony Goldwyn,Monica Potter,Martha MacIsaac,Crime Horror Thriller,the last house on the left,the last house on the left Dennis Iliadis Tony Goldwyn Monica Potter Martha MacIsaac Crime Horror Thriller
2648,2648,2648,2648,Clare Kilner,Jack Davenport,Debra Messing,Holland Taylor,Comedy Romance,the wedding date,the wedding date Clare Kilner Jack Davenport Debra Messing Holland Taylor Comedy Romance
2649,2649,2649,2649,Rick Rosenthal,Jamie Lee Curtis,Thomas Ian Nicholas,Bianca Kajlich,Comedy Horror Thriller,halloween: resurrection,halloween: resurrection Rick Rosenthal Jamie Lee Curtis Thomas Ian Nicholas Bianca Kajlich Comedy Horror Thriller
2650,2650,2650,2650,Louis Leterrier,Liam Neeson,Jason Flemyng,Alexa Davalos,Action Adventure Fantasy,clash of the titans,clash of the titans Louis Leterrier Liam Neeson Jason Flemyng Alexa Davalos Action Adventure Fantasy
